Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
0,23.426037,1.739991,133.48547,1,1,3.0,3.0,2,0,2.837797,0,1.343875,0.803156,2,3
1,30.554956,1.779136,120.60094,1,1,2.671238,3.0,2,0,2.145368,0,0.882709,0.593917,2,0
1,25.027254,1.757154,112.20081,1,1,1.264234,3.0,2,0,2.0,0,1.333435,0.002168,2,3
1,18.88061,1.80416,104.40682,1,1,2.0,3.0,2,0,3.0,0,2.2405,0.0,3,3
1,17.210934,1.819557,58.325123,1,1,2.5596,4.0,2,0,2.0,0,2.0,0.331483,3,0
1,20.0,1.65,58.0,0,1,2.0,3.0,2,0,2.0,0,3.0,1.0,2,3
0,37.96543,1.560199,80.0,1,1,2.533605,1.271624,2,0,1.893691,0,1.296535,0.0,2,0
1,23.367212,1.853223,87.08327,1,1,2.0,1.097312,2,0,1.328835,0,1.264257,1.0,2,0
1,32.867332,1.697421,103.017624,1,1,2.600217,2.175153,2,0,1.0,0,1.985536,0.0,3,3
0,23.0,1.6,63.0,1,0,3.0,3.0,1,0,2.0,0,3.0,0.0,2,4
0,32.0,1.57,57.0,1,1,3.0,3.0,2,0,2.0,0,0.0,0.0,2,0
0,22.857122,1.62686,82.41019,1,1,2.640801,1.015488,2,0,2.022355,0,0.244749,0.289218,2,3
0,22.0,1.56,49.0,0,1,2.0,3.0,2,0,1.0,1,2.0,0.0,3,4
1,40.17419,1.763029,116.9745,1,1,2.046651,2.842035,2,0,1.732072,0,0.584272,0.0,2,0
0,20.552694,1.523426,42.0,0,1,3.0,1.0,1,0,1.185062,0,0.0,0.076654,2,3
0,18.13782,1.819728,151.27853,1,1,3.0,3.0,2,0,2.155926,0,1.999836,0.94603,2,3
1,31.689774,1.76569,120.08294,1,1,2.821727,3.0,2,0,2.173279,0,1.096556,0.232858,2,0
1,21.180346,1.773766,89.28282,1,1,2.010684,1.322087,2,0,2.0,0,0.540397,0.973834,2,3
0,26.0,1.624134,111.531204,1,1,3.0,3.0,2,0,2.609188,0,0.0,0.17403,2,3
0,19.946243,1.603435,45.0,0,0,3.0,3.0,1,0,2.487919,1,1.230441,0.0,2,3
1,26.0,1.75,80.0,1,1,3.0,1.0,1,1,2.0,1,2.0,0.0,2,3
0,21.95131,1.730167,78.42931,1,1,2.138334,1.0,2,0,2.0,0,2.269058,0.0,2,3
0,33.0,1.59,60.0,0,1,3.0,1.0,1,0,2.0,0,0.0,0.0,3,3
0,38.397465,1.552648,80.0,1,1,2.667676,1.135278,2,0,1.399629,0,1.648883,0.0,2,0
0,18.98858,1.544263,41.535046,0,1,2.68601,1.0,2,0,1.310074,0,0.0,1.0647,2,3
0,36.769646,1.55,62.337723,1,1,2.392665,3.0,2,0,2.951056,0,0.0,0.369134,2,0
0,26.0,1.656465,111.949974,1,1,3.0,3.0,2,0,2.784303,0,0.0,0.127775,2,3
1,25.758307,1.766547,115.45845,1,1,2.203962,3.0,2,0,2.15687,0,1.289421,1.220767,2,3
1,17.888073,1.841879,60.0,1,1,3.0,3.732126,2,0,2.0,0,2.000934,0.384662,3,0
0,26.0,1.62788,104.92057,1,1,3.0,3.0,2,0,2.588107,0,0.0,0.465607,2,3
0,23.0,1.611058,84.191124,1,1,2.14128,2.989112,2,0,2.519841,0,2.11137,0.013483,3,3
1,33.0,1.85,85.0,0,1,2.0,3.0,1,0,2.0,0,1.0,0.0,2,0
1,33.18213,1.838441,97.02925,1,1,2.0,1.977221,2,0,3.0,0,1.0,0.0,2,0
1,32.707653,1.695347,102.81071,1,1,2.795086,2.129909,2,0,1.0,0,1.989316,0.0,3,3
0,37.455753,1.508908,63.183846,1,1,2.048582,1.047197,2,0,2.0,0,0.15136,0.22596,2,0
0,19.47219,1.793824,160.93535,1,1,3.0,3.0,2,0,2.069257,0,1.986646,0.947091,2,3
0,20.519917,1.725548,49.815598,1,0,2.890535,3.90779,1,0,1.109115,0,1.548953,0.555468,3,3
0,19.0,1.61,62.0,1,1,3.0,1.0,1,0,2.0,0,1.0,0.0,1,3
1,18.0,1.77,87.0,1,1,3.0,3.0,2,0,2.0,0,1.0,1.0,1,3
0,23.647936,1.681394,114.47946,1,1,3.0,3.0,2,0,2.435978,0,0.232742,0.692608,2,3
1,18.014334,1.751029,80.0,1,1,2.0,2.805436,2,0,2.122884,0,0.045651,0.017225,1,3
0,19.0,1.538398,42.0,0,1,2.71897,1.473088,1,0,1.164644,0,1.235675,0.930926,2,3
0,18.862265,1.746277,128.70576,1,1,3.0,3.0,2,0,2.411582,0,0.985287,0.675076,2,3
0,29.0,1.7,78.0,1,1,3.0,3.0,2,0,1.0,0,2.0,1.0,1,0
1,19.337404,1.859927,87.10583,1,1,2.21232,4.0,2,0,2.374044,0,2.0,0.622638,2,3
1,24.178638,1.86741,121.68431,1,1,2.954417,2.65772,2,0,2.104696,0,0.870056,0.0,2,3
0,24.693108,1.667383,112.98255,1,1,3.0,3.0,2,0,2.887909,0,0.312923,0.210997,2,3
1,21.962425,1.696336,75.0,1,1,2.0,3.0,2,0,1.825629,0,0.699592,0.142056,2,3
0,25.196215,1.686306,104.572716,1,1,3.0,3.0,2,0,1.152736,0,0.319156,1.0,2,3
1,19.089596,1.700164,99.2047,1,1,2.0,2.119826,2,0,2.0,0,0.0,1.882539,3,3
0,41.403862,1.567973,81.056854,1,1,2.152264,2.977999,2,0,1.513199,0,0.0,0.0,2,0
0,21.0,1.72,80.0,1,1,2.0,3.0,1,0,2.0,1,2.0,1.0,2,3
0,38.0,1.55,59.0,1,0,3.0,3.0,2,0,1.0,0,2.0,1.0,1,0
1,20.0,1.77,70.0,1,1,1.0,1.0,2,0,2.0,0,1.0,1.0,2,3
1,31.398281,1.919543,101.544586,1,1,2.0,1.005391,2,0,2.001936,0,1.0,0.0,2,3
1,23.33539,1.71338,82.08555,1,1,2.716909,2.598079,2,0,2.90545,0,1.600431,0.176892,2,3
0,38.54294,1.517248,79.84322,1,1,2.0,3.0,2,0,1.095134,0,0.0,0.0,2,0
0,20.190733,1.680762,125.41855,1,1,3.0,3.0,2,0,1.124366,0,0.877067,0.552006,2,3
0,24.17851,1.589027,80.55307,1,1,2.0,1.0,2,0,2.0,0,0.011477,0.0,3,3
1,17.521753,1.757958,52.09432,0,1,2.21498,2.64155,2,0,2.121251,0,0.998391,0.85882,2,3
1,38.64444,1.768235,117.79227,1,1,2.230742,2.920373,2,0,1.831187,0,0.756277,0.0,2,0
0,20.700876,1.68838,121.8898,1,1,3.0,3.0,2,0,1.353167,0,1.093679,0.534553,2,3
0,16.834812,1.74402,50.0,0,1,2.19005,3.420618,2,0,1.356405,0,1.351996,0.98468,2,3
0,21.01257,1.758628,78.37004,1,1,3.0,1.0,2,0,2.0,0,2.971832,0.0,2,3
0,18.0,1.668555,85.60747,1,1,2.081238,3.0,2,0,1.18363,0,1.17177,0.0,3,3
1,27.0,1.64,78.0,1,1,2.0,1.0,2,0,2.0,0,0.0,0.0,1,0
1,21.037514,1.636592,70.0,0,1,2.0,1.0,3,0,2.881677,0,0.915699,0.0,2,3
1,25.879412,1.765464,114.14438,1,1,1.626369,3.0,2,0,2.109697,0,1.352973,0.076693,2,3
1,19.0,1.85,115.0,0,0,2.0,3.0,2,0,3.0,1,1.0,2.0,3,3
1,19.0,1.7,50.0,0,1,1.0,4.0,1,0,1.0,0,2.0,1.0,2,3
0,21.695892,1.755476,133.8705,1,1,3.0,3.0,2,0,1.959287,0,1.433151,0.911335,2,3
1,17.178482,1.78629,95.27739,1,1,2.0,3.0,2,0,3.0,0,1.072318,0.651904,2,3
0,21.962425,1.57206,43.919834,0,0,3.0,1.600812,1,0,2.651258,0,0.600817,0.0,3,3
1,22.46935,1.762515,105.0001,1,1,2.282803,3.0,2,0,2.104264,0,1.0,0.0,2,3
1,21.808159,1.65,80.0,1,1,2.0,3.0,2,0,2.0,0,0.826609,2.0,3,3
1,19.637947,1.809101,85.0,1,1,3.0,3.0,2,0,2.229171,0,1.607953,0.628059,2,3
0,26.0,1.631856,110.80434,1,1,3.0,3.0,2,0,2.70485,0,0.0,0.243338,2,3
0,21.868933,1.731261,78.175705,1,1,2.577427,1.0,2,0,2.0,0,2.287423,0.0,2,3
1,21.669477,1.75,96.940254,1,1,2.0,3.0,2,0,2.771469,0,2.359339,1.206251,3,3
0,19.462713,1.550122,69.93607,1,0,2.501683,3.394788,2,0,1.337378,0,0.932888,1.0,3,3
1,29.906574,1.913252,129.23222,1,1,2.02472,3.0,2,0,1.800335,0,1.196368,0.0,2,3
1,22.730413,1.758687,89.673645,1,1,2.164062,2.983201,2,0,2.168904,0,0.752926,0.0,2,3
0,19.0,1.564199,42.09606,0,1,3.0,1.894384,2,0,2.456581,1,1.596576,0.9974,3,3
0,22.0,1.65,60.0,1,1,3.0,3.0,2,0,2.0,0,1.0,0.0,2,0
1,17.0,1.9,60.0,0,0,3.0,3.0,2,0,2.0,0,3.0,1.0,3,4
0,18.312666,1.60074,82.24983,1,1,2.501236,3.0,2,0,1.220331,0,0.245003,0.537202,3,3
1,31.64108,1.676595,89.99381,1,1,2.934671,2.119682,2,0,2.041462,0,0.578074,0.0,2,0
0,25.561869,1.675185,110.62172,1,1,3.0,3.0,2,0,1.49583,0,0.109327,0.384129,2,3
1,21.0,1.8,72.0,0,1,3.0,3.0,2,0,2.0,0,1.0,1.0,3,3
0,18.0,1.6,55.0,0,1,2.0,4.0,1,0,2.0,0,2.0,1.0,2,3
0,18.0,1.63,51.0,1,1,1.0,3.0,1,0,1.0,0,1.0,0.0,2,3
1,21.0,1.71,75.0,0,0,2.0,3.0,1,0,3.0,1,3.0,1.0,1,0
0,21.571287,1.600914,68.0589,1,1,1.766849,3.322522,2,0,2.616285,0,0.943058,0.256977,2,3
0,18.086773,1.65,82.13682,1,1,3.0,3.0,2,0,1.0,0,1.02975,1.350099,2,3
1,37.638103,1.750085,118.11418,1,1,2.073224,3.0,2,0,2.024035,0,0.131371,0.0,2,0
1,34.389908,1.68108,83.56803,1,1,2.0,1.660768,2,0,2.482294,0,0.891205,0.0,3,0
0,39.214516,1.580765,62.631382,1,1,2.487167,3.0,2,0,2.396977,0,0.577063,0.435072,2,0
0,20.0,1.6,57.0,0,0,3.0,3.0,0,0,2.0,0,1.0,0.0,3,4
1,23.285553,1.717775,85.31264,1,1,2.951591,3.0,2,0,2.971557,0,0.0,0.947192,2,3
1,34.82144,1.805459,90.13868,1,1,2.0,1.80993,2,0,2.174835,0,0.340915,0.020153,2,0
1,22.18881,1.717722,81.92991,1,1,2.0,1.152521,2,0,1.723159,0,1.39016,1.094941,2,3
1,30.89922,1.909639,129.01318,1,1,2.22259,3.0,2,1,1.591909,0,1.392026,0.917727,2,3
1,23.0,1.735659,93.42921,1,1,2.0,3.0,2,0,1.249307,0,0.973465,1.0,3,3
1,18.525833,1.776989,57.275948,1,1,2.0,3.747163,2,0,2.575535,0,2.0,1.84383,3,0
0,26.0,1.643167,111.894226,1,1,3.0,3.0,2,0,2.72005,0,0.0,0.127443,2,3
0,22.909992,1.700038,80.0,1,1,2.0,3.0,2,0,2.0,0,0.973114,1.540298,3,3
0,18.152876,1.694969,92.508125,1,1,2.107854,3.0,2,0,1.383894,0,1.030526,0.831412,2,3
1,34.0,1.69,84.0,1,0,2.0,3.0,2,0,3.0,0,2.0,0.0,3,0
0,19.821997,1.653431,75.09044,1,0,2.766036,2.443812,2,0,2.707927,0,0.702839,0.827439,2,3
0,18.378202,1.746061,128.2614,1,1,3.0,3.0,2,0,2.501638,0,1.546179,0.66488,2,3
0,23.66471,1.738836,133.47264,1,1,3.0,3.0,2,0,2.863513,0,1.026452,0.714137,2,3
0,37.218163,1.593894,63.32063,1,1,2.37464,3.0,2,0,2.0,0,2.892922,0.480813,2,0
1,17.0,1.824414,59.295174,1,1,2.432302,3.0,2,0,2.0,0,2.349495,1.0,3,0
1,18.0,1.799779,108.93457,1,1,2.0,1.194815,2,0,2.434832,0,1.0,1.541455,3,3
0,22.935612,1.732307,54.835575,1,1,3.0,3.0,1,0,2.00357,0,1.25955,0.417116,3,3
1,39.759575,1.792507,101.7801,1,1,2.33361,2.113575,2,0,2.504136,0,2.998981,1.0,2,0
0,38.148846,1.557808,79.66169,1,1,2.0,3.0,2,0,1.274774,0,0.0,0.0,2,0
0,26.0,1.632377,111.946655,1,1,3.0,3.0,2,0,2.737091,0,0.0,0.037078,2,3
1,21.948578,1.773594,105.000786,1,1,2.252653,3.0,2,0,2.962371,0,1.0,0.0,2,3
1,20.0,1.84,104.0,1,0,2.0,3.0,2,0,3.0,0,3.0,0.0,3,2
1,19.92063,1.768493,57.790382,1,1,2.0,3.897078,2,0,2.622638,0,2.0,1.894105,3,0
0,22.980957,1.700216,80.47359,1,1,2.0,2.815255,2,0,1.622214,0,0.463891,1.462664,3,3
0,35.456326,1.651812,79.43792,1,1,2.156065,2.909117,2,0,1.221281,0,0.503279,1.796136,3,0
0,18.270433,1.737165,76.699776,1,1,2.838969,3.0,2,0,2.425927,0,1.0,1.453335,1,3
0,22.038326,1.711467,51.965523,1,1,2.880161,3.0,1,0,1.031354,0,2.206738,1.37465,3,3
1,17.06713,1.896734,59.895054,1,1,2.842102,3.34175,2,0,2.0,0,2.511157,0.560351,3,0
1,41.0,1.75,115.80698,1,1,2.0,2.701521,2,0,1.142644,0,0.514225,0.0,3,0
0,19.783234,1.747962,133.93654,1,1,3.0,3.0,2,0,2.84174,0,1.429256,0.775378,2,3
1,30.605465,1.754796,118.80594,1,1,2.907542,3.0,2,0,2.284494,0,0.647632,1.668318,2,0
1,19.16097,1.662728,77.473206,1,0,2.008656,1.402771,2,0,3.0,0,0.112383,0.32803,2,3
1,19.076443,1.62,69.529625,0,1,2.278644,1.0,2,0,2.628985,0,1.0,1.285373,2,3
0,15.0,1.65,86.0,1,1,3.0,3.0,2,0,1.0,0,3.0,2.0,3,4
0,18.0,1.692913,89.93889,1,1,2.818502,3.0,2,0,1.991251,0,1.492967,0.0,3,3
0,19.0,1.53161,42.0,0,1,2.749268,1.394539,1,0,1.322048,0,0.463949,0.800993,2,3
0,22.846357,1.757442,133.3651,1,1,3.0,3.0,2,0,2.84837,0,1.206059,0.766668,2,3
1,17.441593,1.7,83.41407,1,0,2.061384,2.579291,2,0,1.909253,0,1.0,0.962468,2,3
1,21.0,1.62,70.0,0,1,2.0,1.0,3,0,3.0,0,1.0,0.0,2,3
0,19.0,1.63,76.0,1,0,3.0,3.0,1,1,3.0,0,2.0,1.0,2,0
0,19.0,1.559567,42.12617,0,1,3.0,1.989398,2,0,2.241607,0,0.206025,0.284453,3,3
0,21.56895,1.699315,133.1076,1,1,3.0,3.0,2,0,1.733306,0,1.773304,0.921136,2,3
0,18.0,1.704193,50.63189,0,1,2.0,3.0,2,0,2.0,0,0.0,1.525597,2,3
1,20.0,1.58,74.0,0,0,3.0,3.0,1,0,2.0,0,3.0,1.0,2,3
1,17.0,1.67,60.0,0,0,2.0,4.0,0,0,2.0,0,0.0,2.0,3,3
0,18.91505,1.633316,45.0,0,1,3.0,3.0,2,0,2.924594,1,1.352558,0.220087,2,3
0,21.814653,1.611822,67.140366,1,1,1.874935,3.370362,2,0,2.558773,0,1.206121,0.271024,2,3
0,21.938831,1.611239,67.93965,1,1,1.906194,3.987707,2,0,2.597746,0,1.922234,1.376124,2,3
0,18.0,1.498561,55.37651,0,1,2.0,3.0,2,0,1.274718,1,0.129902,0.978574,2,3
1,21.0,1.82,72.0,1,1,1.0,3.0,1,0,3.0,0,2.0,0.0,2,3
1,26.032415,1.824432,105.13196,1,1,3.0,3.0,2,0,2.110611,0,1.890907,1.58483,2,3
0,21.207422,1.707508,121.86433,1,1,3.0,3.0,2,0,1.615548,0,1.376534,0.926052,2,3
1,19.108795,1.768578,87.803314,1,1,2.754646,3.0,2,0,2.957821,0,2.242754,0.786609,2,3
0,16.093233,1.608914,65.0,1,1,1.321028,1.0,2,0,2.0,1,0.371452,0.965604,3,3
0,21.81119,1.6,66.401405,1,1,2.108711,3.0,2,0,2.746197,0,1.910432,0.0,2,3
1,24.079523,1.733439,97.911865,1,1,2.0,3.0,2,0,2.843675,0,1.309304,1.338655,3,3
1,32.7871,1.903832,99.81245,1,1,2.0,1.863012,2,0,2.196471,0,1.0,0.0,2,0
1,22.0,1.78,89.8,0,0,2.0,1.0,2,0,2.0,0,0.0,0.0,2,3
0,28.830559,1.7,78.0,1,1,3.0,3.0,2,0,1.699971,0,1.727114,1.0,1,0
0,26.0,1.627567,107.48266,1,1,3.0,3.0,2,0,2.687378,0,0.0,0.410651,2,3
0,21.289104,1.708291,130.98634,1,1,3.0,3.0,2,0,1.205548,0,1.723934,0.952352,2,3
1,23.0,1.74,53.0,0,1,2.0,3.0,1,0,1.0,0,3.0,2.0,3,3
1,29.71317,1.763259,113.21581,1,1,2.181057,3.0,2,0,2.08554,0,0.0,1.439004,2,0
0,18.976969,1.759091,133.90361,1,1,3.0,3.0,2,0,2.862408,0,1.456933,0.742423,2,3
1,18.0,1.72,53.0,1,1,2.0,3.0,2,0,2.0,0,0.0,2.0,2,3
1,24.108711,1.7,80.761406,1,1,2.0,3.0,2,0,2.879402,0,0.0,0.322405,2,3
0,23.728706,1.663509,80.0,1,1,2.0,3.0,2,0,2.13755,0,0.0,0.124977,3,3
1,22.851772,1.752115,79.414604,1,1,3.0,1.0,2,0,2.0,0,2.315983,0.0,2,3
0,24.284834,1.650726,113.7742,1,1,3.0,3.0,2,0,2.75137,0,0.324913,0.516764,2,3
1,20.0,1.8,85.0,1,0,2.0,3.0,2,0,3.0,0,2.0,1.0,2,3
0,18.011904,1.65,84.21053,1,1,2.85916,3.0,2,0,1.0,0,1.020525,0.786066,3,3
0,25.565662,1.642392,104.98808,1,1,3.0,3.0,2,0,1.204055,0,0.094851,0.603736,2,3
1,17.0,1.66,56.0,1,1,1.0,3.0,0,0,2.0,0,1.0,1.0,2,3
0,32.0,1.67,90.0,1,1,3.0,1.0,2,0,2.0,0,2.0,0.0,2,0
0,26.208134,1.7,78.041336,1,1,2.784383,3.0,2,0,2.165605,0,0.855973,0.839659,1,0
0,31.386406,1.556579,78.23334,1,1,2.13683,2.092179,2,0,1.505381,0,0.0,0.0,2,3
0,19.833681,1.699464,49.676044,0,1,1.270448,3.731212,1,0,1.876915,0,2.0,1.0,2,3
0,21.0,1.61,54.5,1,1,3.0,3.0,2,0,3.0,0,0.0,1.0,2,4
0,21.322098,1.751118,149.2911,1,1,3.0,3.0,2,0,2.309409,0,1.68291,0.70558,2,3
0,20.255615,1.534223,41.268597,0,1,2.673638,2.779379,1,0,1.249074,0,0.043412,0.403694,2,3
1,21.0,1.62,70.0,0,1,2.0,1.0,3,0,3.0,0,1.0,0.0,2,3
1,29.633715,1.834842,105.19936,1,1,2.805533,3.0,2,0,1.882847,0,2.0,0.70778,2,0
1,18.0,1.759721,86.0805,1,1,2.882522,3.0,2,0,2.452986,0,1.0,0.746651,2,3
0,21.82165,1.491441,62.269913,1,0,2.0,1.477581,2,0,1.995035,0,0.324676,0.51743,3,3
0,20.0,1.56,51.5,0,1,2.0,3.0,1,0,2.0,0,3.0,0.0,2,3
1,19.50639,1.824449,87.65603,1,1,2.793561,3.788602,2,0,2.429059,0,2.094542,0.393358,2,3
0,23.444286,1.596466,44.59459,0,0,2.594653,1.882158,1,0,1.916812,0,0.417119,0.0,3,3
1,21.0,1.65,60.0,0,0,3.0,1.0,1,0,1.0,0,0.0,0.0,2,2
0,21.02497,1.666203,49.86979,1,1,3.0,3.0,1,0,2.593459,0,2.0,1.0,3,3
1,21.0,1.67,67.0,1,1,3.0,1.0,0,0,2.0,0,1.0,1.0,3,3
0,23.0,1.65,70.0,1,0,2.0,1.0,2,0,2.0,0,0.0,0.0,2,3
0,19.314428,1.67231,49.713943,0,1,2.562409,3.488342,2,0,1.67062,0,2.0,1.0,2,3
0,21.0,1.5,65.0,1,0,2.0,3.0,2,0,2.0,0,2.0,2.0,2,3
0,38.93945,1.738321,86.934845,0,1,2.843709,3.058539,2,0,1.130079,0,2.834373,0.044954,2,0
0,26.0,1.600905,110.07494,1,1,3.0,3.0,2,0,2.555189,0,0.0,0.462973,2,3
0,38.943283,1.554728,63.011646,1,1,2.869436,3.0,2,0,2.972426,0,2.16079,0.305954,2,0
0,20.848608,1.726606,131.76807,1,1,3.0,3.0,2,0,1.759352,0,1.469928,0.950438,2,3
0,19.0,1.51,59.0,1,1,3.0,3.0,1,0,1.0,0,1.0,2.0,2,4
1,22.018229,1.627396,70.0,0,1,2.0,1.0,3,0,2.976177,0,0.780117,0.0,2,3
0,18.871794,1.586895,41.452385,0,1,2.0,1.07976,2,0,1.0,0,0.194745,1.547086,2,3
1,21.0,1.605404,68.22651,0,1,2.0,1.9154,3,0,3.0,0,1.0,0.0,2,3
0,21.67447,1.71978,132.26256,1,1,3.0,3.0,2,0,1.777805,0,1.584716,0.927341,2,3
0,43.238403,1.733875,86.94538,1,1,2.353603,2.337035,2,0,1.830614,0,0.706287,0.0,3,0
1,32.24159,1.757961,87.90602,1,1,2.0,1.79558,2,0,1.855054,0,1.083572,0.218574,2,3
0,20.0,1.64,49.0,0,0,3.0,3.0,2,1,2.0,0,2.0,1.0,2,0
1,23.479181,1.680171,91.068054,1,1,1.220024,3.0,2,0,1.046254,0,0.520989,0.61599,3,0
1,32.61002,1.742538,83.39098,1,1,2.247704,3.053598,2,0,1.919629,0,0.408023,0.0,3,0
0,16.941488,1.551288,54.93242,0,1,1.75375,1.296156,2,0,2.0,1,0.110174,1.944675,2,3
0,25.816444,1.684082,104.59237,1,1,3.0,3.0,2,0,1.295436,0,0.282063,0.929356,2,3
0,19.0,1.56,50.0,0,1,2.0,1.0,2,0,1.0,0,0.0,2.0,3,3
1,22.0,1.74,94.0,1,1,2.0,3.0,2,0,2.0,0,0.0,0.0,2,3
1,23.08362,1.848553,121.42112,1,1,3.0,2.567567,2,0,2.011023,0,0.916478,0.0,2,3
1,19.179932,1.637537,70.0,1,1,2.0,1.030416,2,0,2.118716,0,0.529259,0.0,3,3
1,23.812796,1.767121,116.16435,1,1,1.655684,3.0,2,0,2.0,0,0.976425,0.690082,2,3
0,19.0,1.779882,80.09189,1,1,1.078529,1.211606,2,0,2.568063,0,3.0,0.817983,3,3
1,31.630054,1.671705,90.0,1,1,2.467002,1.851088,2,0,2.104054,0,1.991565,0.0,2,0
1,18.0,1.788459,51.552593,0,1,2.897899,3.0,2,0,1.835545,0,1.162519,1.0,2,3
0,27.14823,1.660446,49.558304,1,1,2.004146,3.443456,1,0,2.020764,0,1.078719,1.26729,3,3
1,38.10894,1.752863,119.20146,1,1,2.499388,2.989791,2,0,1.959777,0,0.6081,0.64676,2,0
0,22.991669,1.740295,54.166454,1,1,3.0,3.0,1,0,2.025279,0,2.0,0.152985,3,3
1,17.120699,1.809251,58.968994,1,1,2.524428,4.0,2,0,2.0,0,2.0,0.03838,3,0
0,29.0,1.53,78.0,0,1,2.0,1.0,2,0,2.0,0,0.0,0.0,3,0
0,19.0,1.65,61.0,0,1,3.0,1.0,2,0,3.0,1,1.0,0.0,2,3
0,18.166319,1.649553,82.32395,1,1,2.864776,3.0,2,0,1.876915,0,0.631565,0.186414,3,3
1,26.004293,1.844751,105.02581,1,1,3.0,3.0,2,0,2.925029,0,2.0,1.758865,2,3
0,25.97731,1.617817,104.950775,1,1,3.0,3.0,2,0,1.71659,0,0.001272,0.545993,2,3
1,19.97166,1.822573,85.084366,1,1,2.995599,3.095663,2,0,2.568157,0,2.7243,0.330457,2,3
1,21.18354,1.72,80.55588,1,1,2.0,2.468421,2,0,2.0,0,2.0,1.0,3,3
1,56.0,1.79,90.0,1,0,2.0,3.0,2,1,2.0,0,1.0,0.0,1,0
1,20.0,1.6,56.0,0,1,2.0,3.0,2,0,2.0,0,1.0,0.0,2,3
1,22.087055,1.792435,89.998726,1,1,1.904732,2.608416,2,0,1.204175,0,0.0,1.895312,2,3
0,20.70768,1.569878,69.743324,1,0,2.417635,3.0,2,0,1.937674,0,1.417035,1.0,3,3
0,16.928791,1.710948,45.248627,0,1,2.910733,3.12544,2,0,2.204263,0,2.407906,1.403037,2,3
0,22.39251,1.65563,121.20517,1,1,3.0,3.0,2,0,1.347559,0,0.462951,0.31794,2,3
1,18.0,1.717826,51.7325,1,1,1.133844,3.0,2,0,1.325326,0,0.227985,1.708309,2,3
0,18.0,1.58,48.0,0,1,2.0,3.0,2,0,2.0,0,1.0,0.0,3,3
1,18.0,1.72,55.0,0,1,2.0,4.0,2,0,2.0,0,2.0,1.0,2,3
1,18.0,1.72,53.0,1,1,2.0,3.0,2,0,2.0,0,0.0,2.0,2,3
0,18.335018,1.771043,137.04495,1,1,3.0,3.0,2,0,2.861533,0,1.70464,0.655571,2,3
0,21.009596,1.714193,131.86673,1,1,3.0,3.0,2,0,1.709556,0,1.592494,0.925843,2,3
0,22.978655,1.664622,114.46542,1,1,3.0,3.0,2,0,2.408442,0,0.194056,0.803141,2,3
1,24.982998,1.78968,118.436165,1,1,1.469384,2.996444,2,0,2.067741,0,1.082236,0.150544,2,3
0,22.717943,1.59559,44.581158,0,0,2.596579,1.10548,1,0,1.490613,0,0.345684,0.0,3,3
0,21.001457,1.65,88.02694,1,1,2.482575,1.001542,2,0,3.0,0,1.751656,1.0,3,3
0,30.711382,1.536819,65.91269,1,0,2.030256,2.948721,2,0,1.984323,0,0.986414,0.333673,3,3
0,18.0,1.71,75.0,1,1,3.0,3.0,2,0,2.0,0,1.0,0.0,3,3
1,21.0,1.67,60.0,1,1,2.0,3.0,1,0,2.0,0,2.0,1.0,2,3
1,26.271622,1.660955,90.0,1,1,2.0,3.0,2,0,3.0,0,0.669278,0.505266,2,0
1,27.0,1.834986,99.08348,1,1,2.760607,1.0,2,0,1.336378,0,1.898889,0.487375,2,3
1,27.0,1.93,102.0,1,1,2.0,1.0,2,0,1.0,0,1.0,0.0,2,3
1,30.02019,1.75834,112.010506,1,1,1.868212,3.0,2,0,2.023328,0,0.0,0.613992,2,0
1,19.44364,1.744733,87.27989,1,1,2.442536,3.0,2,0,2.825629,0,3.0,0.0,2,3
0,25.996716,1.62658,105.0372,1,1,3.0,3.0,2,0,2.347322,0,0.008013,0.503896,2,3
0,19.058512,1.662017,49.838966,0,1,1.4925,3.0,2,0,1.049134,0,2.0,1.0,2,3
1,30.71051,1.914186,129.85252,1,1,2.197261,3.0,2,0,1.11184,0,0.906843,0.976473,2,3
0,19.59904,1.566501,41.706284,0,1,2.967853,1.0,1,0,1.131185,0,0.0,0.504176,2,3
1,25.3292,1.771817,114.00483,1,1,1.528331,3.0,2,0,2.079353,0,1.522429,0.228598,2,3
0,28.770851,1.532897,65.031876,1,0,2.0,1.0,2,0,1.0,0,0.262171,0.0,3,3
0,21.01245,1.747773,127.90285,1,1,3.0,3.0,2,0,1.705218,0,0.390937,0.998646,2,3
0,18.10682,1.602129,82.41267,1,1,2.319648,3.0,2,0,1.107164,0,0.692123,0.30402,3,3
0,16.370008,1.613921,66.73877,1,1,2.206399,1.0,2,0,2.0,1,0.94893,1.772463,3,3
0,21.232658,1.719913,131.56747,1,1,3.0,3.0,2,0,1.651462,0,1.655993,0.939982,2,3
1,17.0,1.69,60.0,0,0,2.0,3.0,2,0,3.0,0,2.0,1.0,2,4
1,28.99281,1.909105,129.87486,1,1,2.206119,3.0,2,0,1.483856,0,1.113169,0.0,2,3
1,18.026457,1.752123,80.0,1,1,2.0,2.794156,2,0,2.377362,0,0.101236,0.105895,3,3
1,25.66668,1.79858,117.93329,1,1,2.037042,3.0,2,0,2.43699,0,1.016254,0.020044,2,3
1,25.0,1.83,121.0,1,0,3.0,3.0,2,0,3.0,0,2.0,0.0,2,4
